sub_id,trial_type,self-reported_favorite_item,looked_at_item,timepoint,nr_trials,nr_trials_used_for_likelihood,mean_fix_likelihood
21.0,3.0,ALC,neutral,831.0,6.0,1.0,0.166666666667
22.0,3.0,ALC,alcohol,831.0,0.0,0.0,
22.0,3.0,ALC,cigarette,831.0,0.0,0.0,
22.0,3.0,ALC,neutral,831.0,0.0,0.0,
23.0,3.0,ALC,alcohol,831.0,0.0,0.0,
23.0,3.0,ALC,cigarette,831.0,0.0,0.0,
23.0,3.0,ALC,neutral,831.0,0.0,0.0,
24.0,3.0,ALC,alcohol,831.0,0.0,0.0,
24.0,3.0,ALC,cigarette,831.0,0.0,0.0,
24.0,3.0,ALC,neutral,831.0,0.0,0.0,
25.0,3.0,ALC,alcohol,831.0,0.0,0.0,
25.0,3.0,ALC,cigarette,831.0,0.0,0.0,
25.0,3.0,ALC,neutral,831.0,0.0,0.0,
26.0,3.0,ALC,alcohol,831.0,10.0,2.0,0.2
26.0,3.0,ALC,cigarette,831.0,10.0,5.0,0.5
26.0,3.0,ALC,neutral,831.0,10.0,3.0,0.3
27.0,3.0,ALC,alcohol,831.0,17.0,2.0,0.117647058824
27.0,3.0,ALC,cigarette,831.0,17.0,10.0,0.588235294118
27.0,3.0,ALC,neutral,831.0,17.0,5.0,0.294117647059
28.0,3.0,ALC,alcohol,831.0,16.0,7.0,0.4375
28.0,3.0,ALC,cigarette,831.0,16.0,1.0,0.0625
28.0,3.0,ALC,neutral,831.0,16.0,8.0,0.5
29.0,3.0,ALC,alcohol,831.0,0.0,0.0,
29.0,3.0,ALC,cigarette,831.0,0.0,0.0,
29.0,3.0,ALC,neutral,831.0,0.0,0.0,
1.0,3.0,CIG,alcohol,831.0,3.0,2.0,0.666666666667
1.0,3.0,CIG,cigarette,831.0,3.0,0.0,0.0
1.0,3.0,CIG,neutral,831.0,3.0,1.0,0.333333333333
2.0,3.0,CIG,alcohol,831.0,4.0,2.0,0.5
2.0,3.0,CIG,cigarette,831.0,4.0,1.0,0.25
2.0,3.0,CIG,neutral,831.0,4.0,1.0,0.25
3.0,3.0,CIG,alcohol,831.0,12.0,5.0,0.416666666667
3.0,3.0,CIG,cigarette,831.0,12.0,4.0,0.333333333333
3.0,3.0,CIG,neutral,831.0,12.0,3.0,0.25
4.0,3.0,CIG,alcohol,831.0,0.0,0.0,
4.0,3.0,CIG,cigarette,831.0,0.0,0.0,
4.0,3.0,CIG,neutral,831.0,0.0,0.0,
5.0,3.0,CIG,alcohol,831.0,6.0,2.0,0.333333333333
5.0,3.0,CIG,cigarette,831.0,6.0,3.0,0.5
5.0,3.0,CIG,neutral,831.0,6.0,1.0,0.166666666667
6.0,3.0,CIG,alcohol,831.0,19.0,8.0,0.421052631579
6.0,3.0,CIG,cigarette,831.0,19.0,10.0,0.526315789474
6.0,3.0,CIG,neutral,831.0,19.0,1.0,0.0526315789474
7.0,3.0,CIG,alcohol,831.0,0.0,0.0,
7.0,3.0,CIG,cigarette,831.0,0.0,0.0,
7.0,3.0,CIG,neutral,831.0,0.0,0.0,
8.0,3.0,CIG,alcohol,831.0,6.0,5.0,0.833333333333
8.0,3.0,CIG,cigarette,831.0,6.0,1.0,0.166666666667
8.0,3.0,CIG,neutral,831.0,6.0,0.0,0.0
9.0,3.0,CIG,alcohol,831.0,0.0,0.0,
9.0,3.0,CIG,cigarette,831.0,0.0,0.0,
9.0,3.0,CIG,neutral,831.0,0.0,0.0,
10.0,3.0,CIG,alcohol,831.0,19.0,9.0,0.473684210526
10.0,3.0,CIG,cigarette,831.0,19.0,4.0,0.210526315789
10.0,3.0,CIG,neutral,831.0,19.0,6.0,0.315789473684
11.0,3.0,CIG,alcohol,831.0,27.0,16.0,0.592592592593
11.0,3.0,CIG,cigarette,831.0,27.0,9.0,0.333333333333
11.0,3.0,CIG,neutral,831.0,27.0,2.0,0.0740740740741
12.0,3.0,CIG,alcohol,831.0,6.0,4.0,0.666666666667
12.0,3.0,CIG,cigarette,831.0,6.0,1.0,0.166666666667
12.0,3.0,CIG,neutral,831.0,6.0,1.0,0.166666666667
13.0,3.0,CIG,alcohol,831.0,18.0,5.0,0.277777777778
13.0,3.0,CIG,cigarette,831.0,18.0,6.0,0.333333333333
13.0,3.0,CIG,neutral,831.0,18.0,7.0,0.388888888889
14.0,3.0,CIG,alcohol,831.0,26.0,19.0,0.730769230769
14.0,3.0,CIG,cigarette,831.0,26.0,5.0,0.192307692308
14.0,3.0,CIG,neutral,831.0,26.0,2.0,0.0769230769231
15.0,3.0,CIG,alcohol,831.0,0.0,0.0,
15.0,3.0,CIG,cigarette,831.0,0.0,0.0,
15.0,3.0,CIG,neutral,831.0,0.0,0.0,
16.0,3.0,CIG,alcohol,831.0,4.0,2.0,0.5
16.0,3.0,CIG,cigarette,831.0,4.0,1.0,0.25
16.0,3.0,CIG,neutral,831.0,4.0,1.0,0.25
17.0,3.0,CIG,alcohol,831.0,13.0,4.0,0.307692307692
17.0,3.0,CIG,cigarette,831.0,13.0,3.0,0.230769230769
17.0,3.0,CIG,neutral,831.0,13.0,6.0,0.461538461538
18.0,3.0,CIG,alcohol,831.0,17.0,11.0,0.647058823529
18.0,3.0,CIG,cigarette,831.0,17.0,2.0,0.117647058824
18.0,3.0,CIG,neutral,831.0,17.0,4.0,0.235294117647
19.0,3.0,CIG,alcohol,831.0,16.0,13.0,0.8125
19.0,3.0,CIG,cigarette,831.0,16.0,1.0,0.0625
19.0,3.0,CIG,neutral,831.0,16.0,2.0,0.125
20.0,3.0,CIG,alcohol,831.0,21.0,5.0,0.238095238095
20.0,3.0,CIG,cigarette,831.0,21.0,6.0,0.285714285714
20.0,3.0,CIG,neutral,831.0,21.0,10.0,0.47619047619
21.0,3.0,CIG,alcohol,831.0,0.0,0.0,
21.0,3.0,CIG,cigarette,831.0,0.0,0.0,
21.0,3.0,CIG,neutral,831.0,0.0,0.0,
22.0,3.0,CIG,alcohol,831.0,10.0,4.0,0.4
22.0,3.0,CIG,cigarette,831.0,10.0,6.0,0.6
22.0,3.0,CIG,neutral,831.0,10.0,0.0,0.0
23.0,3.0,CIG,alcohol,831.0,7.0,6.0,0.857142857143
23.0,3.0,CIG,cigarette,831.0,7.0,1.0,0.142857142857
23.0,3.0,CIG,neutral,831.0,7.0,0.0,0.0
24.0,3.0,CIG,alcohol,831.0,3.0,1.0,0.333333333333
24.0,3.0,CIG,cigarette,831.0,3.0,1.0,0.333333333333
24.0,3.0,CIG,neutral,831.0,3.0,1.0,0.333333333333
25.0,3.0,CIG,alcohol,831.0,16.0,8.0,0.5
25.0,3.0,CIG,cigarette,831.0,16.0,4.0,0.25
25.0,3.0,CIG,neutral,831.0,16.0,4.0,0.25
26.0,3.0,CIG,alcohol,831.0,0.0,0.0,
26.0,3.0,CIG,cigarette,831.0,0.0,0.0,
26.0,3.0,CIG,neutral,831.0,0.0,0.0,
27.0,3.0,CIG,alcohol,831.0,0.0,0.0,
27.0,3.0,CIG,cigarette,831.0,0.0,0.0,
27.0,3.0,CIG,neutral,831.0,0.0,0.0,
28.0,3.0,CIG,alcohol,831.0,0.0,0.0,
28.0,3.0,CIG,cigarette,831.0,0.0,0.0,
28.0,3.0,CIG,neutral,831.0,0.0,0.0,
29.0,3.0,CIG,alcohol,831.0,22.0,7.0,0.318181818182
29.0,3.0,CIG,cigarette,831.0,22.0,13.0,0.590909090909
29.0,3.0,CIG,neutral,831.0,22.0,2.0,0.0909090909091
